Participant,Block,Trial,StimLeft,StimRight
61,1,1,obj12.png,obj04.png
61,1,2,obj20.png,obj07.png
61,1,3,obj14.png,obj13.png
61,1,4,obj20.png,obj14.png
61,1,5,obj14.png,obj02.png
61,1,6,obj13.png,obj04.png
61,1,7,obj14.png,obj06.png
61,1,8,obj09.png,obj11.png
61,1,9,obj06.png,obj00.png
61,1,10,obj09.png,obj13.png
61,1,11,obj01.png,obj14.png
61,1,12,obj05.png,obj14.png
61,1,13,obj02.png,obj06.png
61,1,14,obj06.png,obj20.png
61,1,15,obj03.png,obj11.png
61,1,16,obj01.png,obj07.png
61,1,17,obj02.png,obj04.png
61,1,18,obj04.png,obj09.png
61,1,19,obj20.png,obj01.png
61,1,20,obj00.png,obj07.png
61,1,21,obj11.png,obj05.png
61,1,22,obj02.png,obj05.png
61,1,23,obj01.png,obj06.png
61,1,24,obj11.png,obj00.png
61,1,25,obj03.png,obj06.png
61,1,26,obj09.png,obj02.png
61,1,27,obj07.png,obj03.png
61,1,28,obj12.png,obj20.png
61,1,29,obj01.png,obj11.png
61,1,30,obj00.png,obj03.png
61,1,31,obj02.png,obj11.png
61,1,32,obj14.png,obj12.png
61,1,33,obj03.png,obj12.png
61,1,34,obj13.png,obj01.png
61,1,35,obj11.png,obj14.png
61,1,36,obj05.png,obj03.png
61,1,37,obj12.png,obj13.png
61,1,38,obj00.png,obj01.png
61,1,39,obj09.png,obj07.png
61,1,40,obj05.png,obj09.png
61,1,41,obj02.png,obj01.png
61,1,42,obj09.png,obj20.png
61,1,43,obj13.png,obj03.png
61,1,44,obj13.png,obj02.png
61,1,45,obj07.png,obj12.png
61,1,46,obj20.png,obj04.png
61,1,47,obj01.png,obj05.png
61,1,48,obj12.png,obj00.png
61,1,49,obj20.png,obj02.png
61,1,50,obj05.png,obj12.png
61,1,51,obj00.png,obj05.png
61,1,52,obj12.png,obj06.png
61,1,53,obj00.png,obj14.png
61,1,54,obj04.png,obj01.png
61,1,55,obj03.png,obj09.png
61,1,56,obj00.png,obj09.png
61,1,57,obj13.png,obj20.png
61,1,58,obj04.png,obj05.png
61,1,59,obj07.png,obj06.png
61,1,60,obj02.png,obj07.png
61,1,61,obj00.png,obj13.png
61,1,62,obj04.png,obj11.png
61,1,63,obj20.png,obj05.png
61,1,64,obj12.png,obj11.png
61,1,65,obj09.png,obj14.png
61,1,66,obj09.png,obj12.png
61,1,67,obj04.png,obj06.png
61,1,68,obj11.png,obj13.png
61,1,69,obj04.png,obj14.png
61,1,70,obj01.png,obj03.png
61,1,71,obj05.png,obj13.png
61,1,72,obj03.png,obj04.png
61,1,73,obj07.png,obj05.png
61,1,74,obj01.png,obj09.png
61,1,75,obj06.png,obj05.png
61,1,76,obj07.png,obj13.png
61,1,77,obj14.png,obj07.png
61,1,78,obj00.png,obj20.png
61,1,79,obj00.png,obj02.png
61,1,80,obj06.png,obj11.png
61,1,81,obj06.png,obj09.png
61,1,82,obj14.png,obj03.png
61,1,83,obj02.png,obj12.png
61,1,84,obj11.png,obj07.png
61,1,85,obj12.png,obj01.png
61,1,86,obj20.png,obj11.png
61,1,87,obj02.png,obj03.png
61,1,88,obj06.png,obj13.png
61,1,89,obj00.png,obj04.png
61,1,90,obj03.png,obj20.png
61,1,91,obj07.png,obj04.png
