Participant,Block,Trial,StimLeft,StimRight
29,1,1,obj12.png,obj05.png
29,1,2,obj04.png,obj05.png
29,1,3,obj01.png,obj04.png
29,1,4,obj03.png,obj13.png
29,1,5,obj04.png,obj02.png
29,1,6,obj12.png,obj04.png
29,1,7,obj20.png,obj04.png
29,1,8,obj07.png,obj04.png
29,1,9,obj06.png,obj07.png
29,1,10,obj12.png,obj07.png
29,1,11,obj13.png,obj05.png
29,1,12,obj05.png,obj07.png
29,1,13,obj05.png,obj01.png
29,1,14,obj20.png,obj07.png
29,1,15,obj02.png,obj07.png
29,1,16,obj11.png,obj07.png
29,1,17,obj12.png,obj14.png
29,1,18,obj04.png,obj03.png
29,1,19,obj14.png,obj04.png
29,1,20,obj13.png,obj09.png
29,1,21,obj06.png,obj14.png
29,1,22,obj20.png,obj11.png
29,1,23,obj01.png,obj12.png
29,1,24,obj06.png,obj03.png
29,1,25,obj06.png,obj13.png
29,1,26,obj06.png,obj12.png
29,1,27,obj00.png,obj04.png
29,1,28,obj20.png,obj06.png
29,1,29,obj20.png,obj09.png
29,1,30,obj01.png,obj03.png
29,1,31,obj09.png,obj02.png
29,1,32,obj00.png,obj05.png
29,1,33,obj20.png,obj14.png
29,1,34,obj13.png,obj00.png
29,1,35,obj01.png,obj07.png
29,1,36,obj11.png,obj03.png
29,1,37,obj07.png,obj00.png
29,1,38,obj02.png,obj03.png
29,1,39,obj11.png,obj00.png
29,1,40,obj06.png,obj01.png
29,1,41,obj11.png,obj14.png
29,1,42,obj00.png,obj03.png
29,1,43,obj13.png,obj01.png
29,1,44,obj02.png,obj01.png
29,1,45,obj09.png,obj14.png
29,1,46,obj00.png,obj12.png
29,1,47,obj12.png,obj09.png
29,1,48,obj02.png,obj05.png
29,1,49,obj20.png,obj02.png
29,1,50,obj03.png,obj07.png
29,1,51,obj11.png,obj09.png
29,1,52,obj05.png,obj03.png
29,1,53,obj09.png,obj07.png
29,1,54,obj02.png,obj00.png
29,1,55,obj06.png,obj02.png
29,1,56,obj09.png,obj05.png
29,1,57,obj06.png,obj00.png
29,1,58,obj05.png,obj11.png
29,1,59,obj09.png,obj00.png
29,1,60,obj06.png,obj09.png
29,1,61,obj01.png,obj20.png
29,1,62,obj05.png,obj14.png
29,1,63,obj20.png,obj03.png
29,1,64,obj14.png,obj02.png
29,1,65,obj06.png,obj11.png
29,1,66,obj14.png,obj03.png
29,1,67,obj04.png,obj09.png
29,1,68,obj09.png,obj01.png
29,1,69,obj14.png,obj00.png
29,1,70,obj04.png,obj06.png
29,1,71,obj06.png,obj05.png
29,1,72,obj13.png,obj20.png
29,1,73,obj14.png,obj13.png
29,1,74,obj04.png,obj13.png
29,1,75,obj12.png,obj13.png
29,1,76,obj04.png,obj11.png
29,1,77,obj11.png,obj12.png
29,1,78,obj11.png,obj13.png
29,1,79,obj20.png,obj12.png
29,1,80,obj13.png,obj02.png
29,1,81,obj11.png,obj02.png
29,1,82,obj03.png,obj12.png
29,1,83,obj14.png,obj07.png
29,1,84,obj02.png,obj12.png
29,1,85,obj03.png,obj09.png
29,1,86,obj07.png,obj13.png
29,1,87,obj20.png,obj05.png
29,1,88,obj14.png,obj01.png
29,1,89,obj01.png,obj11.png
29,1,90,obj00.png,obj20.png
29,1,91,obj00.png,obj01.png
