Participant,Block,Trial,StimLeft,StimRight
86,1,1,obj06.png,obj02.png
86,1,2,obj00.png,obj02.png
86,1,3,obj00.png,obj13.png
86,1,4,obj01.png,obj13.png
86,1,5,obj05.png,obj04.png
86,1,6,obj07.png,obj05.png
86,1,7,obj01.png,obj02.png
86,1,8,obj00.png,obj03.png
86,1,9,obj05.png,obj06.png
86,1,10,obj04.png,obj02.png
86,1,11,obj07.png,obj01.png
86,1,12,obj09.png,obj12.png
86,1,13,obj07.png,obj06.png
86,1,14,obj11.png,obj00.png
86,1,15,obj05.png,obj11.png
86,1,16,obj11.png,obj04.png
86,1,17,obj14.png,obj13.png
86,1,18,obj03.png,obj11.png
86,1,19,obj20.png,obj13.png
86,1,20,obj05.png,obj14.png
86,1,21,obj03.png,obj14.png
86,1,22,obj07.png,obj14.png
86,1,23,obj07.png,obj12.png
86,1,24,obj06.png,obj14.png
86,1,25,obj11.png,obj02.png
86,1,26,obj02.png,obj20.png
86,1,27,obj09.png,obj06.png
86,1,28,obj14.png,obj00.png
86,1,29,obj11.png,obj09.png
86,1,30,obj05.png,obj12.png
86,1,31,obj13.png,obj07.png
86,1,32,obj20.png,obj04.png
86,1,33,obj05.png,obj09.png
86,1,34,obj04.png,obj09.png
86,1,35,obj20.png,obj12.png
86,1,36,obj09.png,obj02.png
86,1,37,obj11.png,obj06.png
86,1,38,obj20.png,obj00.png
86,1,39,obj02.png,obj05.png
86,1,40,obj06.png,obj12.png
86,1,41,obj20.png,obj01.png
86,1,42,obj04.png,obj13.png
86,1,43,obj11.png,obj07.png
86,1,44,obj05.png,obj01.png
86,1,45,obj04.png,obj14.png
86,1,46,obj01.png,obj03.png
86,1,47,obj03.png,obj05.png
86,1,48,obj14.png,obj12.png
86,1,49,obj02.png,obj03.png
86,1,50,obj03.png,obj04.png
86,1,51,obj07.png,obj00.png
86,1,52,obj20.png,obj03.png
86,1,53,obj02.png,obj07.png
86,1,54,obj20.png,obj07.png
86,1,55,obj00.png,obj01.png
86,1,56,obj06.png,obj00.png
86,1,57,obj04.png,obj06.png
86,1,58,obj02.png,obj14.png
86,1,59,obj09.png,obj20.png
86,1,60,obj20.png,obj11.png
86,1,61,obj01.png,obj14.png
86,1,62,obj13.png,obj09.png
86,1,63,obj04.png,obj00.png
86,1,64,obj05.png,obj13.png
86,1,65,obj12.png,obj03.png
86,1,66,obj01.png,obj09.png
86,1,67,obj01.png,obj11.png
86,1,68,obj09.png,obj00.png
86,1,69,obj09.png,obj14.png
86,1,70,obj13.png,obj02.png
86,1,71,obj12.png,obj00.png
86,1,72,obj11.png,obj13.png
86,1,73,obj14.png,obj20.png
86,1,74,obj12.png,obj04.png
86,1,75,obj04.png,obj01.png
86,1,76,obj12.png,obj13.png
86,1,77,obj05.png,obj20.png
86,1,78,obj09.png,obj07.png
86,1,79,obj01.png,obj06.png
86,1,80,obj14.png,obj11.png
86,1,81,obj03.png,obj13.png
86,1,82,obj03.png,obj07.png
86,1,83,obj09.png,obj03.png
86,1,84,obj20.png,obj06.png
86,1,85,obj12.png,obj01.png
86,1,86,obj00.png,obj05.png
86,1,87,obj07.png,obj04.png
86,1,88,obj11.png,obj12.png
86,1,89,obj13.png,obj06.png
86,1,90,obj06.png,obj03.png
86,1,91,obj02.png,obj12.png
