Participant,Block,Trial,StimLeft,StimRight
44,1,1,obj07.png,obj05.png
44,1,2,obj13.png,obj00.png
44,1,3,obj05.png,obj06.png
44,1,4,obj09.png,obj14.png
44,1,5,obj03.png,obj01.png
44,1,6,obj03.png,obj00.png
44,1,7,obj05.png,obj01.png
44,1,8,obj11.png,obj06.png
44,1,9,obj04.png,obj13.png
44,1,10,obj07.png,obj02.png
44,1,11,obj00.png,obj06.png
44,1,12,obj13.png,obj11.png
44,1,13,obj05.png,obj13.png
44,1,14,obj06.png,obj03.png
44,1,15,obj13.png,obj14.png
44,1,16,obj01.png,obj20.png
44,1,17,obj12.png,obj14.png
44,1,18,obj09.png,obj11.png
44,1,19,obj06.png,obj12.png
44,1,20,obj14.png,obj02.png
44,1,21,obj14.png,obj00.png
44,1,22,obj00.png,obj20.png
44,1,23,obj11.png,obj20.png
44,1,24,obj05.png,obj03.png
44,1,25,obj01.png,obj06.png
44,1,26,obj07.png,obj09.png
44,1,27,obj09.png,obj13.png
44,1,28,obj01.png,obj02.png
44,1,29,obj09.png,obj12.png
44,1,30,obj02.png,obj05.png
44,1,31,obj02.png,obj11.png
44,1,32,obj06.png,obj07.png
44,1,33,obj03.png,obj12.png
44,1,34,obj07.png,obj12.png
44,1,35,obj12.png,obj02.png
44,1,36,obj12.png,obj05.png
44,1,37,obj13.png,obj06.png
44,1,38,obj14.png,obj01.png
44,1,39,obj00.png,obj11.png
44,1,40,obj05.png,obj11.png
44,1,41,obj05.png,obj00.png
44,1,42,obj07.png,obj00.png
44,1,43,obj20.png,obj06.png
44,1,44,obj04.png,obj11.png
44,1,45,obj07.png,obj11.png
44,1,46,obj07.png,obj13.png
44,1,47,obj01.png,obj00.png
44,1,48,obj11.png,obj12.png
44,1,49,obj02.png,obj06.png
44,1,50,obj02.png,obj03.png
44,1,51,obj12.png,obj20.png
44,1,52,obj00.png,obj02.png
44,1,53,obj12.png,obj13.png
44,1,54,obj01.png,obj07.png
44,1,55,obj09.png,obj20.png
44,1,56,obj03.png,obj14.png
44,1,57,obj05.png,obj20.png
44,1,58,obj04.png,obj05.png
44,1,59,obj14.png,obj11.png
44,1,60,obj00.png,obj09.png
44,1,61,obj20.png,obj04.png
44,1,62,obj13.png,obj01.png
44,1,63,obj09.png,obj03.png
44,1,64,obj00.png,obj04.png
44,1,65,obj04.png,obj09.png
44,1,66,obj13.png,obj03.png
44,1,67,obj06.png,obj14.png
44,1,68,obj06.png,obj04.png
44,1,69,obj04.png,obj12.png
44,1,70,obj02.png,obj09.png
44,1,71,obj01.png,obj09.png
44,1,72,obj14.png,obj05.png
44,1,73,obj01.png,obj12.png
44,1,74,obj20.png,obj13.png
44,1,75,obj04.png,obj02.png
44,1,76,obj07.png,obj03.png
44,1,77,obj04.png,obj03.png
44,1,78,obj03.png,obj11.png
44,1,79,obj20.png,obj02.png
44,1,80,obj04.png,obj07.png
44,1,81,obj09.png,obj05.png
44,1,82,obj07.png,obj14.png
44,1,83,obj06.png,obj09.png
44,1,84,obj07.png,obj20.png
44,1,85,obj14.png,obj20.png
44,1,86,obj04.png,obj14.png
44,1,87,obj11.png,obj01.png
44,1,88,obj00.png,obj12.png
44,1,89,obj13.png,obj02.png
44,1,90,obj03.png,obj20.png
44,1,91,obj04.png,obj01.png
