Participant,Block,Trial,StimLeft,StimRight
45,1,1,obj13.png,obj11.png
45,1,2,obj01.png,obj14.png
45,1,3,obj06.png,obj13.png
45,1,4,obj14.png,obj04.png
45,1,5,obj06.png,obj11.png
45,1,6,obj02.png,obj05.png
45,1,7,obj20.png,obj09.png
45,1,8,obj12.png,obj03.png
45,1,9,obj07.png,obj03.png
45,1,10,obj14.png,obj09.png
45,1,11,obj20.png,obj07.png
45,1,12,obj02.png,obj13.png
45,1,13,obj01.png,obj13.png
45,1,14,obj13.png,obj09.png
45,1,15,obj07.png,obj04.png
45,1,16,obj07.png,obj01.png
45,1,17,obj01.png,obj09.png
45,1,18,obj00.png,obj20.png
45,1,19,obj09.png,obj05.png
45,1,20,obj07.png,obj11.png
45,1,21,obj20.png,obj04.png
45,1,22,obj06.png,obj04.png
45,1,23,obj07.png,obj14.png
45,1,24,obj20.png,obj01.png
45,1,25,obj05.png,obj20.png
45,1,26,obj12.png,obj11.png
45,1,27,obj01.png,obj00.png
45,1,28,obj09.png,obj04.png
45,1,29,obj14.png,obj02.png
45,1,30,obj02.png,obj11.png
45,1,31,obj01.png,obj11.png
45,1,32,obj14.png,obj03.png
45,1,33,obj03.png,obj09.png
45,1,34,obj06.png,obj05.png
45,1,35,obj13.png,obj04.png
45,1,36,obj09.png,obj00.png
45,1,37,obj02.png,obj06.png
45,1,38,obj00.png,obj12.png
45,1,39,obj00.png,obj13.png
45,1,40,obj12.png,obj04.png
45,1,41,obj01.png,obj05.png
45,1,42,obj13.png,obj03.png
45,1,43,obj05.png,obj07.png
45,1,44,obj02.png,obj04.png
45,1,45,obj20.png,obj13.png
45,1,46,obj00.png,obj05.png
45,1,47,obj13.png,obj14.png
45,1,48,obj20.png,obj03.png
45,1,49,obj06.png,obj00.png
45,1,50,obj01.png,obj04.png
45,1,51,obj00.png,obj07.png
45,1,52,obj06.png,obj09.png
45,1,53,obj05.png,obj14.png
45,1,54,obj06.png,obj12.png
45,1,55,obj04.png,obj11.png
45,1,56,obj12.png,obj09.png
45,1,57,obj06.png,obj07.png
45,1,58,obj11.png,obj14.png
45,1,59,obj01.png,obj03.png
45,1,60,obj11.png,obj20.png
45,1,61,obj12.png,obj05.png
45,1,62,obj13.png,obj05.png
45,1,63,obj02.png,obj12.png
45,1,64,obj11.png,obj05.png
45,1,65,obj07.png,obj12.png
45,1,66,obj00.png,obj04.png
45,1,67,obj06.png,obj14.png
45,1,68,obj11.png,obj09.png
45,1,69,obj06.png,obj03.png
45,1,70,obj01.png,obj12.png
45,1,71,obj03.png,obj05.png
45,1,72,obj02.png,obj00.png
45,1,73,obj02.png,obj09.png
45,1,74,obj20.png,obj06.png
45,1,75,obj02.png,obj07.png
45,1,76,obj14.png,obj12.png
45,1,77,obj02.png,obj01.png
45,1,78,obj00.png,obj11.png
45,1,79,obj13.png,obj07.png
45,1,80,obj02.png,obj03.png
45,1,81,obj20.png,obj12.png
45,1,82,obj04.png,obj03.png
45,1,83,obj03.png,obj00.png
45,1,84,obj04.png,obj05.png
45,1,85,obj20.png,obj14.png
45,1,86,obj02.png,obj20.png
45,1,87,obj09.png,obj07.png
45,1,88,obj01.png,obj06.png
45,1,89,obj11.png,obj03.png
45,1,90,obj00.png,obj14.png
45,1,91,obj12.png,obj13.png
