Participant,Block,Trial,StimLeft,StimRight
53,1,1,obj03.png,obj13.png
53,1,2,obj00.png,obj20.png
53,1,3,obj01.png,obj03.png
53,1,4,obj03.png,obj05.png
53,1,5,obj09.png,obj12.png
53,1,6,obj07.png,obj14.png
53,1,7,obj20.png,obj13.png
53,1,8,obj20.png,obj12.png
53,1,9,obj12.png,obj13.png
53,1,10,obj12.png,obj14.png
53,1,11,obj01.png,obj14.png
53,1,12,obj12.png,obj07.png
53,1,13,obj02.png,obj11.png
53,1,14,obj01.png,obj00.png
53,1,15,obj09.png,obj20.png
53,1,16,obj11.png,obj06.png
53,1,17,obj05.png,obj02.png
53,1,18,obj06.png,obj12.png
53,1,19,obj00.png,obj07.png
53,1,20,obj03.png,obj02.png
53,1,21,obj14.png,obj00.png
53,1,22,obj11.png,obj01.png
53,1,23,obj09.png,obj03.png
53,1,24,obj07.png,obj02.png
53,1,25,obj12.png,obj00.png
53,1,26,obj05.png,obj20.png
53,1,27,obj05.png,obj11.png
53,1,28,obj11.png,obj14.png
53,1,29,obj13.png,obj02.png
53,1,30,obj01.png,obj04.png
53,1,31,obj03.png,obj20.png
53,1,32,obj01.png,obj20.png
53,1,33,obj09.png,obj02.png
53,1,34,obj20.png,obj04.png
53,1,35,obj14.png,obj09.png
53,1,36,obj09.png,obj13.png
53,1,37,obj13.png,obj05.png
53,1,38,obj12.png,obj01.png
53,1,39,obj04.png,obj14.png
53,1,40,obj09.png,obj01.png
53,1,41,obj11.png,obj12.png
53,1,42,obj06.png,obj01.png
53,1,43,obj01.png,obj05.png
53,1,44,obj14.png,obj02.png
53,1,45,obj04.png,obj11.png
53,1,46,obj11.png,obj09.png
53,1,47,obj03.png,obj11.png
53,1,48,obj07.png,obj11.png
53,1,49,obj05.png,obj07.png
53,1,50,obj03.png,obj14.png
53,1,51,obj02.png,obj12.png
53,1,52,obj07.png,obj06.png
53,1,53,obj12.png,obj05.png
53,1,54,obj13.png,obj14.png
53,1,55,obj04.png,obj06.png
53,1,56,obj06.png,obj13.png
53,1,57,obj02.png,obj01.png
53,1,58,obj02.png,obj06.png
53,1,59,obj05.png,obj14.png
53,1,60,obj07.png,obj20.png
53,1,61,obj12.png,obj03.png
53,1,62,obj00.png,obj09.png
53,1,63,obj03.png,obj07.png
53,1,64,obj03.png,obj04.png
53,1,65,obj00.png,obj05.png
53,1,66,obj02.png,obj00.png
53,1,67,obj03.png,obj06.png
53,1,68,obj14.png,obj20.png
53,1,69,obj00.png,obj03.png
53,1,70,obj04.png,obj00.png
53,1,71,obj13.png,obj01.png
53,1,72,obj05.png,obj04.png
53,1,73,obj06.png,obj05.png
53,1,74,obj11.png,obj13.png
53,1,75,obj07.png,obj01.png
53,1,76,obj02.png,obj04.png
53,1,77,obj11.png,obj20.png
53,1,78,obj13.png,obj04.png
53,1,79,obj06.png,obj09.png
53,1,80,obj12.png,obj04.png
53,1,81,obj06.png,obj14.png
53,1,82,obj07.png,obj09.png
53,1,83,obj00.png,obj11.png
53,1,84,obj13.png,obj07.png
53,1,85,obj07.png,obj04.png
53,1,86,obj06.png,obj00.png
53,1,87,obj05.png,obj09.png
53,1,88,obj00.png,obj13.png
53,1,89,obj09.png,obj04.png
53,1,90,obj20.png,obj06.png
53,1,91,obj20.png,obj02.png
