Participant,Block,Trial,StimLeft,StimRight
87,1,1,obj06.png,obj02.png
87,1,2,obj14.png,obj13.png
87,1,3,obj03.png,obj01.png
87,1,4,obj14.png,obj01.png
87,1,5,obj13.png,obj11.png
87,1,6,obj04.png,obj05.png
87,1,7,obj06.png,obj07.png
87,1,8,obj12.png,obj01.png
87,1,9,obj00.png,obj06.png
87,1,10,obj04.png,obj11.png
87,1,11,obj05.png,obj13.png
87,1,12,obj00.png,obj01.png
87,1,13,obj03.png,obj00.png
87,1,14,obj13.png,obj07.png
87,1,15,obj20.png,obj07.png
87,1,16,obj02.png,obj01.png
87,1,17,obj09.png,obj13.png
87,1,18,obj05.png,obj03.png
87,1,19,obj00.png,obj11.png
87,1,20,obj06.png,obj11.png
87,1,21,obj05.png,obj11.png
87,1,22,obj07.png,obj12.png
87,1,23,obj20.png,obj02.png
87,1,24,obj12.png,obj06.png
87,1,25,obj12.png,obj09.png
87,1,26,obj03.png,obj12.png
87,1,27,obj13.png,obj04.png
87,1,28,obj20.png,obj00.png
87,1,29,obj02.png,obj14.png
87,1,30,obj09.png,obj05.png
87,1,31,obj20.png,obj12.png
87,1,32,obj07.png,obj11.png
87,1,33,obj09.png,obj11.png
87,1,34,obj04.png,obj07.png
87,1,35,obj06.png,obj13.png
87,1,36,obj13.png,obj02.png
87,1,37,obj03.png,obj09.png
87,1,38,obj05.png,obj12.png
87,1,39,obj01.png,obj20.png
87,1,40,obj00.png,obj04.png
87,1,41,obj07.png,obj01.png
87,1,42,obj14.png,obj05.png
87,1,43,obj06.png,obj14.png
87,1,44,obj05.png,obj02.png
87,1,45,obj04.png,obj02.png
87,1,46,obj11.png,obj12.png
87,1,47,obj14.png,obj09.png
87,1,48,obj01.png,obj04.png
87,1,49,obj09.png,obj06.png
87,1,50,obj20.png,obj11.png
87,1,51,obj04.png,obj20.png
87,1,52,obj01.png,obj11.png
87,1,53,obj02.png,obj07.png
87,1,54,obj00.png,obj07.png
87,1,55,obj04.png,obj06.png
87,1,56,obj06.png,obj03.png
87,1,57,obj13.png,obj12.png
87,1,58,obj01.png,obj13.png
87,1,59,obj11.png,obj14.png
87,1,60,obj03.png,obj20.png
87,1,61,obj07.png,obj03.png
87,1,62,obj14.png,obj00.png
87,1,63,obj12.png,obj02.png
87,1,64,obj09.png,obj04.png
87,1,65,obj03.png,obj04.png
87,1,66,obj03.png,obj14.png
87,1,67,obj12.png,obj14.png
87,1,68,obj14.png,obj20.png
87,1,69,obj20.png,obj13.png
87,1,70,obj07.png,obj14.png
87,1,71,obj13.png,obj00.png
87,1,72,obj12.png,obj00.png
87,1,73,obj06.png,obj01.png
87,1,74,obj11.png,obj03.png
87,1,75,obj09.png,obj02.png
87,1,76,obj00.png,obj09.png
87,1,77,obj12.png,obj04.png
87,1,78,obj07.png,obj09.png
87,1,79,obj00.png,obj02.png
87,1,80,obj02.png,obj03.png
87,1,81,obj05.png,obj07.png
87,1,82,obj00.png,obj05.png
87,1,83,obj01.png,obj05.png
87,1,84,obj20.png,obj05.png
87,1,85,obj09.png,obj20.png
87,1,86,obj06.png,obj20.png
87,1,87,obj11.png,obj02.png
87,1,88,obj06.png,obj05.png
87,1,89,obj14.png,obj04.png
87,1,90,obj13.png,obj03.png
87,1,91,obj09.png,obj01.png
