Participant,Block,Trial,StimLeft,StimRight
13,1,1,obj20.png,obj03.png
13,1,2,obj07.png,obj14.png
13,1,3,obj00.png,obj20.png
13,1,4,obj07.png,obj04.png
13,1,5,obj12.png,obj02.png
13,1,6,obj04.png,obj09.png
13,1,7,obj01.png,obj11.png
13,1,8,obj09.png,obj13.png
13,1,9,obj12.png,obj07.png
13,1,10,obj09.png,obj05.png
13,1,11,obj06.png,obj05.png
13,1,12,obj11.png,obj03.png
13,1,13,obj13.png,obj05.png
13,1,14,obj14.png,obj11.png
13,1,15,obj02.png,obj09.png
13,1,16,obj00.png,obj04.png
13,1,17,obj02.png,obj14.png
13,1,18,obj07.png,obj11.png
13,1,19,obj04.png,obj20.png
13,1,20,obj13.png,obj12.png
13,1,21,obj12.png,obj14.png
13,1,22,obj06.png,obj09.png
13,1,23,obj20.png,obj14.png
13,1,24,obj02.png,obj06.png
13,1,25,obj09.png,obj20.png
13,1,26,obj03.png,obj02.png
13,1,27,obj05.png,obj14.png
13,1,28,obj01.png,obj06.png
13,1,29,obj04.png,obj03.png
13,1,30,obj05.png,obj20.png
13,1,31,obj04.png,obj14.png
13,1,32,obj03.png,obj07.png
13,1,33,obj14.png,obj03.png
13,1,34,obj13.png,obj01.png
13,1,35,obj06.png,obj13.png
13,1,36,obj00.png,obj05.png
13,1,37,obj01.png,obj00.png
13,1,38,obj01.png,obj07.png
13,1,39,obj03.png,obj06.png
13,1,40,obj00.png,obj03.png
13,1,41,obj01.png,obj09.png
13,1,42,obj12.png,obj06.png
13,1,43,obj04.png,obj05.png
13,1,44,obj06.png,obj11.png
13,1,45,obj12.png,obj11.png
13,1,46,obj03.png,obj09.png
13,1,47,obj04.png,obj02.png
13,1,48,obj13.png,obj11.png
13,1,49,obj00.png,obj11.png
13,1,50,obj07.png,obj05.png
13,1,51,obj06.png,obj20.png
13,1,52,obj04.png,obj12.png
13,1,53,obj12.png,obj05.png
13,1,54,obj09.png,obj12.png
13,1,55,obj00.png,obj06.png
13,1,56,obj20.png,obj02.png
13,1,57,obj12.png,obj20.png
13,1,58,obj03.png,obj12.png
13,1,59,obj11.png,obj02.png
13,1,60,obj05.png,obj03.png
13,1,61,obj05.png,obj01.png
13,1,62,obj03.png,obj01.png
13,1,63,obj02.png,obj01.png
13,1,64,obj01.png,obj14.png
13,1,65,obj09.png,obj14.png
13,1,66,obj11.png,obj05.png
13,1,67,obj09.png,obj07.png
13,1,68,obj14.png,obj13.png
13,1,69,obj09.png,obj00.png
13,1,70,obj11.png,obj20.png
13,1,71,obj01.png,obj20.png
13,1,72,obj00.png,obj07.png
13,1,73,obj00.png,obj02.png
13,1,74,obj00.png,obj12.png
13,1,75,obj00.png,obj14.png
13,1,76,obj13.png,obj20.png
13,1,77,obj13.png,obj03.png
13,1,78,obj04.png,obj06.png
13,1,79,obj09.png,obj11.png
13,1,80,obj20.png,obj07.png
13,1,81,obj07.png,obj06.png
13,1,82,obj04.png,obj13.png
13,1,83,obj13.png,obj00.png
13,1,84,obj13.png,obj02.png
13,1,85,obj05.png,obj02.png
13,1,86,obj13.png,obj07.png
13,1,87,obj14.png,obj06.png
13,1,88,obj12.png,obj01.png
13,1,89,obj11.png,obj04.png
13,1,90,obj02.png,obj07.png
13,1,91,obj04.png,obj01.png
