Participant,Block,Trial,StimLeft,StimRight
101,1,1,obj02.png,obj11.png
101,1,2,obj14.png,obj02.png
101,1,3,obj06.png,obj11.png
101,1,4,obj06.png,obj01.png
101,1,5,obj05.png,obj06.png
101,1,6,obj14.png,obj12.png
101,1,7,obj12.png,obj13.png
101,1,8,obj11.png,obj00.png
101,1,9,obj09.png,obj02.png
101,1,10,obj06.png,obj00.png
101,1,11,obj12.png,obj04.png
101,1,12,obj00.png,obj14.png
101,1,13,obj01.png,obj11.png
101,1,14,obj05.png,obj00.png
101,1,15,obj04.png,obj05.png
101,1,16,obj01.png,obj00.png
101,1,17,obj07.png,obj13.png
101,1,18,obj05.png,obj09.png
101,1,19,obj09.png,obj04.png
101,1,20,obj14.png,obj06.png
101,1,21,obj01.png,obj12.png
101,1,22,obj03.png,obj11.png
101,1,23,obj07.png,obj02.png
101,1,24,obj06.png,obj07.png
101,1,25,obj04.png,obj06.png
101,1,26,obj13.png,obj04.png
101,1,27,obj20.png,obj04.png
101,1,28,obj04.png,obj03.png
101,1,29,obj03.png,obj20.png
101,1,30,obj20.png,obj12.png
101,1,31,obj12.png,obj06.png
101,1,32,obj06.png,obj09.png
101,1,33,obj05.png,obj07.png
101,1,34,obj14.png,obj01.png
101,1,35,obj00.png,obj12.png
101,1,36,obj12.png,obj03.png
101,1,37,obj12.png,obj09.png
101,1,38,obj02.png,obj04.png
101,1,39,obj07.png,obj12.png
101,1,40,obj07.png,obj04.png
101,1,41,obj01.png,obj07.png
101,1,42,obj11.png,obj14.png
101,1,43,obj00.png,obj02.png
101,1,44,obj00.png,obj03.png
101,1,45,obj01.png,obj03.png
101,1,46,obj01.png,obj05.png
101,1,47,obj09.png,obj01.png
101,1,48,obj20.png,obj00.png
101,1,49,obj05.png,obj14.png
101,1,50,obj07.png,obj00.png
101,1,51,obj05.png,obj12.png
101,1,52,obj11.png,obj20.png
101,1,53,obj11.png,obj05.png
101,1,54,obj13.png,obj14.png
101,1,55,obj03.png,obj14.png
101,1,56,obj06.png,obj13.png
101,1,57,obj02.png,obj20.png
101,1,58,obj09.png,obj20.png
101,1,59,obj13.png,obj02.png
101,1,60,obj00.png,obj13.png
101,1,61,obj13.png,obj20.png
101,1,62,obj13.png,obj01.png
101,1,63,obj03.png,obj07.png
101,1,64,obj05.png,obj20.png
101,1,65,obj09.png,obj13.png
101,1,66,obj06.png,obj03.png
101,1,67,obj07.png,obj11.png
101,1,68,obj03.png,obj13.png
101,1,69,obj00.png,obj09.png
101,1,70,obj05.png,obj03.png
101,1,71,obj06.png,obj20.png
101,1,72,obj13.png,obj11.png
101,1,73,obj00.png,obj04.png
101,1,74,obj12.png,obj02.png
101,1,75,obj02.png,obj03.png
101,1,76,obj04.png,obj11.png
101,1,77,obj20.png,obj07.png
101,1,78,obj05.png,obj13.png
101,1,79,obj20.png,obj01.png
101,1,80,obj14.png,obj04.png
101,1,81,obj02.png,obj01.png
101,1,82,obj01.png,obj04.png
101,1,83,obj09.png,obj14.png
101,1,84,obj07.png,obj14.png
101,1,85,obj14.png,obj20.png
101,1,86,obj09.png,obj11.png
101,1,87,obj09.png,obj03.png
101,1,88,obj06.png,obj02.png
101,1,89,obj09.png,obj07.png
101,1,90,obj12.png,obj11.png
101,1,91,obj05.png,obj02.png
