Participant,Block,Trial,StimLeft,StimRight
58,1,1,obj03.png,obj07.png
58,1,2,obj09.png,obj04.png
58,1,3,obj06.png,obj09.png
58,1,4,obj09.png,obj20.png
58,1,5,obj11.png,obj09.png
58,1,6,obj06.png,obj20.png
58,1,7,obj12.png,obj00.png
58,1,8,obj12.png,obj05.png
58,1,9,obj04.png,obj05.png
58,1,10,obj00.png,obj05.png
58,1,11,obj04.png,obj11.png
58,1,12,obj14.png,obj09.png
58,1,13,obj12.png,obj13.png
58,1,14,obj03.png,obj06.png
58,1,15,obj01.png,obj06.png
58,1,16,obj00.png,obj01.png
58,1,17,obj04.png,obj00.png
58,1,18,obj00.png,obj14.png
58,1,19,obj14.png,obj04.png
58,1,20,obj02.png,obj14.png
58,1,21,obj07.png,obj12.png
58,1,22,obj05.png,obj11.png
58,1,23,obj20.png,obj07.png
58,1,24,obj05.png,obj02.png
58,1,25,obj13.png,obj01.png
58,1,26,obj20.png,obj01.png
58,1,27,obj07.png,obj06.png
58,1,28,obj13.png,obj04.png
58,1,29,obj11.png,obj20.png
58,1,30,obj12.png,obj09.png
58,1,31,obj02.png,obj12.png
58,1,32,obj04.png,obj06.png
58,1,33,obj03.png,obj11.png
58,1,34,obj02.png,obj11.png
58,1,35,obj03.png,obj01.png
58,1,36,obj04.png,obj01.png
58,1,37,obj09.png,obj00.png
58,1,38,obj14.png,obj01.png
58,1,39,obj07.png,obj01.png
58,1,40,obj06.png,obj05.png
58,1,41,obj14.png,obj06.png
58,1,42,obj02.png,obj09.png
58,1,43,obj11.png,obj06.png
58,1,44,obj14.png,obj05.png
58,1,45,obj11.png,obj12.png
58,1,46,obj13.png,obj00.png
58,1,47,obj00.png,obj11.png
58,1,48,obj20.png,obj04.png
58,1,49,obj13.png,obj20.png
58,1,50,obj02.png,obj07.png
58,1,51,obj14.png,obj20.png
58,1,52,obj05.png,obj03.png
58,1,53,obj11.png,obj13.png
58,1,54,obj20.png,obj00.png
58,1,55,obj02.png,obj00.png
58,1,56,obj14.png,obj03.png
58,1,57,obj00.png,obj03.png
58,1,58,obj13.png,obj03.png
58,1,59,obj12.png,obj20.png
58,1,60,obj13.png,obj07.png
58,1,61,obj13.png,obj05.png
58,1,62,obj06.png,obj12.png
58,1,63,obj12.png,obj14.png
58,1,64,obj20.png,obj02.png
58,1,65,obj20.png,obj05.png
58,1,66,obj07.png,obj00.png
58,1,67,obj07.png,obj04.png
58,1,68,obj04.png,obj03.png
58,1,69,obj03.png,obj20.png
58,1,70,obj12.png,obj03.png
58,1,71,obj02.png,obj04.png
58,1,72,obj14.png,obj07.png
58,1,73,obj13.png,obj09.png
58,1,74,obj12.png,obj04.png
58,1,75,obj02.png,obj03.png
58,1,76,obj02.png,obj01.png
58,1,77,obj13.png,obj02.png
58,1,78,obj01.png,obj09.png
58,1,79,obj05.png,obj01.png
58,1,80,obj11.png,obj14.png
58,1,81,obj07.png,obj05.png
58,1,82,obj09.png,obj07.png
58,1,83,obj01.png,obj12.png
58,1,84,obj01.png,obj11.png
58,1,85,obj11.png,obj07.png
58,1,86,obj06.png,obj13.png
58,1,87,obj13.png,obj14.png
58,1,88,obj02.png,obj06.png
58,1,89,obj06.png,obj00.png
58,1,90,obj05.png,obj09.png
58,1,91,obj03.png,obj09.png
