Participant,Block,Trial,StimLeft,StimRight
6,1,1,obj01.png,obj05.png
6,1,2,obj20.png,obj14.png
6,1,3,obj03.png,obj07.png
6,1,4,obj13.png,obj05.png
6,1,5,obj13.png,obj06.png
6,1,6,obj06.png,obj20.png
6,1,7,obj01.png,obj14.png
6,1,8,obj05.png,obj00.png
6,1,9,obj05.png,obj12.png
6,1,10,obj20.png,obj13.png
6,1,11,obj12.png,obj06.png
6,1,12,obj09.png,obj00.png
6,1,13,obj13.png,obj12.png
6,1,14,obj07.png,obj05.png
6,1,15,obj00.png,obj01.png
6,1,16,obj07.png,obj04.png
6,1,17,obj04.png,obj13.png
6,1,18,obj11.png,obj02.png
6,1,19,obj03.png,obj06.png
6,1,20,obj02.png,obj20.png
6,1,21,obj09.png,obj02.png
6,1,22,obj07.png,obj00.png
6,1,23,obj03.png,obj01.png
6,1,24,obj14.png,obj06.png
6,1,25,obj12.png,obj11.png
6,1,26,obj06.png,obj04.png
6,1,27,obj03.png,obj09.png
6,1,28,obj03.png,obj20.png
6,1,29,obj07.png,obj02.png
6,1,30,obj00.png,obj11.png
6,1,31,obj03.png,obj12.png
6,1,32,obj13.png,obj03.png
6,1,33,obj14.png,obj04.png
6,1,34,obj12.png,obj00.png
6,1,35,obj09.png,obj20.png
6,1,36,obj05.png,obj14.png
6,1,37,obj20.png,obj04.png
6,1,38,obj04.png,obj01.png
6,1,39,obj02.png,obj13.png
6,1,40,obj07.png,obj14.png
6,1,41,obj14.png,obj13.png
6,1,42,obj04.png,obj09.png
6,1,43,obj03.png,obj14.png
6,1,44,obj03.png,obj00.png
6,1,45,obj04.png,obj05.png
6,1,46,obj02.png,obj03.png
6,1,47,obj14.png,obj02.png
6,1,48,obj05.png,obj02.png
6,1,49,obj00.png,obj13.png
6,1,50,obj09.png,obj11.png
6,1,51,obj12.png,obj07.png
6,1,52,obj00.png,obj04.png
6,1,53,obj12.png,obj04.png
6,1,54,obj09.png,obj05.png
6,1,55,obj09.png,obj13.png
6,1,56,obj02.png,obj12.png
6,1,57,obj01.png,obj02.png
6,1,58,obj07.png,obj01.png
6,1,59,obj03.png,obj11.png
6,1,60,obj13.png,obj11.png
6,1,61,obj02.png,obj00.png
6,1,62,obj05.png,obj20.png
6,1,63,obj12.png,obj14.png
6,1,64,obj00.png,obj06.png
6,1,65,obj07.png,obj06.png
6,1,66,obj00.png,obj14.png
6,1,67,obj07.png,obj11.png
6,1,68,obj09.png,obj14.png
6,1,69,obj05.png,obj03.png
6,1,70,obj09.png,obj06.png
6,1,71,obj05.png,obj06.png
6,1,72,obj12.png,obj09.png
6,1,73,obj01.png,obj11.png
6,1,74,obj12.png,obj20.png
6,1,75,obj07.png,obj13.png
6,1,76,obj14.png,obj11.png
6,1,77,obj13.png,obj01.png
6,1,78,obj02.png,obj06.png
6,1,79,obj11.png,obj20.png
6,1,80,obj07.png,obj20.png
6,1,81,obj06.png,obj01.png
6,1,82,obj01.png,obj12.png
6,1,83,obj02.png,obj04.png
6,1,84,obj05.png,obj11.png
6,1,85,obj03.png,obj04.png
6,1,86,obj06.png,obj11.png
6,1,87,obj01.png,obj20.png
6,1,88,obj20.png,obj00.png
6,1,89,obj04.png,obj11.png
6,1,90,obj09.png,obj07.png
6,1,91,obj09.png,obj01.png
