Participant,Block,Trial,StimLeft,StimRight
88,1,1,obj09.png,obj03.png
88,1,2,obj06.png,obj11.png
88,1,3,obj04.png,obj05.png
88,1,4,obj04.png,obj20.png
88,1,5,obj00.png,obj14.png
88,1,6,obj03.png,obj14.png
88,1,7,obj03.png,obj02.png
88,1,8,obj03.png,obj06.png
88,1,9,obj20.png,obj02.png
88,1,10,obj20.png,obj07.png
88,1,11,obj04.png,obj09.png
88,1,12,obj02.png,obj01.png
88,1,13,obj06.png,obj01.png
88,1,14,obj03.png,obj04.png
88,1,15,obj02.png,obj05.png
88,1,16,obj00.png,obj03.png
88,1,17,obj05.png,obj13.png
88,1,18,obj05.png,obj00.png
88,1,19,obj00.png,obj01.png
88,1,20,obj13.png,obj12.png
88,1,21,obj00.png,obj04.png
88,1,22,obj07.png,obj14.png
88,1,23,obj03.png,obj07.png
88,1,24,obj05.png,obj03.png
88,1,25,obj20.png,obj11.png
88,1,26,obj14.png,obj02.png
88,1,27,obj05.png,obj11.png
88,1,28,obj12.png,obj11.png
88,1,29,obj01.png,obj20.png
88,1,30,obj20.png,obj09.png
88,1,31,obj04.png,obj11.png
88,1,32,obj20.png,obj14.png
88,1,33,obj13.png,obj07.png
88,1,34,obj04.png,obj06.png
88,1,35,obj13.png,obj06.png
88,1,36,obj02.png,obj00.png
88,1,37,obj00.png,obj06.png
88,1,38,obj02.png,obj11.png
88,1,39,obj14.png,obj12.png
88,1,40,obj14.png,obj06.png
88,1,41,obj01.png,obj07.png
88,1,42,obj09.png,obj11.png
88,1,43,obj09.png,obj02.png
88,1,44,obj03.png,obj20.png
88,1,45,obj05.png,obj20.png
88,1,46,obj09.png,obj05.png
88,1,47,obj07.png,obj02.png
88,1,48,obj00.png,obj20.png
88,1,49,obj07.png,obj09.png
88,1,50,obj01.png,obj11.png
88,1,51,obj09.png,obj06.png
88,1,52,obj05.png,obj07.png
88,1,53,obj03.png,obj12.png
88,1,54,obj01.png,obj12.png
88,1,55,obj00.png,obj13.png
88,1,56,obj02.png,obj06.png
88,1,57,obj09.png,obj00.png
88,1,58,obj04.png,obj14.png
88,1,59,obj05.png,obj06.png
88,1,60,obj14.png,obj09.png
88,1,61,obj07.png,obj00.png
88,1,62,obj12.png,obj02.png
88,1,63,obj02.png,obj04.png
88,1,64,obj13.png,obj14.png
88,1,65,obj13.png,obj04.png
88,1,66,obj13.png,obj03.png
88,1,67,obj11.png,obj03.png
88,1,68,obj09.png,obj13.png
88,1,69,obj14.png,obj11.png
88,1,70,obj13.png,obj01.png
88,1,71,obj01.png,obj14.png
88,1,72,obj11.png,obj00.png
88,1,73,obj02.png,obj13.png
88,1,74,obj12.png,obj20.png
88,1,75,obj11.png,obj07.png
88,1,76,obj00.png,obj12.png
88,1,77,obj20.png,obj13.png
88,1,78,obj06.png,obj20.png
88,1,79,obj05.png,obj14.png
88,1,80,obj06.png,obj12.png
88,1,81,obj07.png,obj06.png
88,1,82,obj11.png,obj13.png
88,1,83,obj09.png,obj12.png
88,1,84,obj04.png,obj07.png
88,1,85,obj01.png,obj09.png
88,1,86,obj01.png,obj03.png
88,1,87,obj05.png,obj12.png
88,1,88,obj01.png,obj05.png
88,1,89,obj12.png,obj04.png
88,1,90,obj07.png,obj12.png
88,1,91,obj04.png,obj01.png
