Participant,Block,Trial,StimLeft,StimRight
27,1,1,obj14.png,obj20.png
27,1,2,obj05.png,obj14.png
27,1,3,obj06.png,obj13.png
27,1,4,obj11.png,obj01.png
27,1,5,obj03.png,obj14.png
27,1,6,obj06.png,obj05.png
27,1,7,obj11.png,obj05.png
27,1,8,obj12.png,obj01.png
27,1,9,obj03.png,obj11.png
27,1,10,obj02.png,obj06.png
27,1,11,obj01.png,obj06.png
27,1,12,obj00.png,obj03.png
27,1,13,obj04.png,obj07.png
27,1,14,obj05.png,obj04.png
27,1,15,obj07.png,obj11.png
27,1,16,obj07.png,obj20.png
27,1,17,obj09.png,obj00.png
27,1,18,obj09.png,obj12.png
27,1,19,obj14.png,obj02.png
27,1,20,obj01.png,obj00.png
27,1,21,obj20.png,obj00.png
27,1,22,obj05.png,obj12.png
27,1,23,obj02.png,obj04.png
27,1,24,obj07.png,obj13.png
27,1,25,obj02.png,obj09.png
27,1,26,obj06.png,obj14.png
27,1,27,obj11.png,obj09.png
27,1,28,obj20.png,obj02.png
27,1,29,obj01.png,obj14.png
27,1,30,obj20.png,obj12.png
27,1,31,obj02.png,obj05.png
27,1,32,obj14.png,obj13.png
27,1,33,obj09.png,obj05.png
27,1,34,obj03.png,obj04.png
27,1,35,obj14.png,obj12.png
27,1,36,obj13.png,obj01.png
27,1,37,obj06.png,obj09.png
27,1,38,obj05.png,obj20.png
27,1,39,obj07.png,obj00.png
27,1,40,obj11.png,obj00.png
27,1,41,obj07.png,obj06.png
27,1,42,obj12.png,obj11.png
27,1,43,obj13.png,obj03.png
27,1,44,obj20.png,obj13.png
27,1,45,obj12.png,obj13.png
27,1,46,obj13.png,obj02.png
27,1,47,obj09.png,obj13.png
27,1,48,obj12.png,obj06.png
27,1,49,obj04.png,obj01.png
27,1,50,obj11.png,obj04.png
27,1,51,obj05.png,obj00.png
27,1,52,obj06.png,obj03.png
27,1,53,obj03.png,obj02.png
27,1,54,obj11.png,obj06.png
27,1,55,obj01.png,obj07.png
27,1,56,obj20.png,obj09.png
27,1,57,obj07.png,obj12.png
27,1,58,obj00.png,obj04.png
27,1,59,obj12.png,obj02.png
27,1,60,obj11.png,obj14.png
27,1,61,obj07.png,obj14.png
27,1,62,obj13.png,obj04.png
27,1,63,obj11.png,obj13.png
27,1,64,obj05.png,obj03.png
27,1,65,obj06.png,obj04.png
27,1,66,obj20.png,obj03.png
27,1,67,obj05.png,obj07.png
27,1,68,obj05.png,obj13.png
27,1,69,obj01.png,obj03.png
27,1,70,obj01.png,obj20.png
27,1,71,obj09.png,obj14.png
27,1,72,obj02.png,obj01.png
27,1,73,obj04.png,obj14.png
27,1,74,obj02.png,obj00.png
27,1,75,obj11.png,obj20.png
27,1,76,obj07.png,obj09.png
27,1,77,obj09.png,obj03.png
27,1,78,obj04.png,obj09.png
27,1,79,obj05.png,obj01.png
27,1,80,obj02.png,obj11.png
27,1,81,obj00.png,obj06.png
27,1,82,obj12.png,obj03.png
27,1,83,obj00.png,obj12.png
27,1,84,obj03.png,obj07.png
27,1,85,obj07.png,obj02.png
27,1,86,obj06.png,obj20.png
27,1,87,obj20.png,obj04.png
27,1,88,obj00.png,obj13.png
27,1,89,obj09.png,obj01.png
27,1,90,obj12.png,obj04.png
27,1,91,obj00.png,obj14.png
