Participant,Block,Trial,StimLeft,StimRight
79,1,1,obj02.png,obj09.png
79,1,2,obj01.png,obj04.png
79,1,3,obj12.png,obj04.png
79,1,4,obj13.png,obj05.png
79,1,5,obj11.png,obj12.png
79,1,6,obj12.png,obj06.png
79,1,7,obj05.png,obj07.png
79,1,8,obj07.png,obj11.png
79,1,9,obj05.png,obj20.png
79,1,10,obj06.png,obj20.png
79,1,11,obj09.png,obj04.png
79,1,12,obj03.png,obj00.png
79,1,13,obj13.png,obj14.png
79,1,14,obj02.png,obj07.png
79,1,15,obj03.png,obj12.png
79,1,16,obj03.png,obj20.png
79,1,17,obj02.png,obj04.png
79,1,18,obj02.png,obj12.png
79,1,19,obj00.png,obj14.png
79,1,20,obj11.png,obj00.png
79,1,21,obj01.png,obj13.png
79,1,22,obj14.png,obj07.png
79,1,23,obj12.png,obj13.png
79,1,24,obj05.png,obj12.png
79,1,25,obj09.png,obj07.png
79,1,26,obj04.png,obj20.png
79,1,27,obj20.png,obj12.png
79,1,28,obj07.png,obj20.png
79,1,29,obj13.png,obj07.png
79,1,30,obj03.png,obj07.png
79,1,31,obj03.png,obj01.png
79,1,32,obj14.png,obj06.png
79,1,33,obj03.png,obj14.png
79,1,34,obj05.png,obj14.png
79,1,35,obj20.png,obj14.png
79,1,36,obj03.png,obj04.png
79,1,37,obj01.png,obj11.png
79,1,38,obj12.png,obj09.png
79,1,39,obj07.png,obj00.png
79,1,40,obj00.png,obj13.png
79,1,41,obj03.png,obj11.png
79,1,42,obj20.png,obj09.png
79,1,43,obj09.png,obj13.png
79,1,44,obj09.png,obj11.png
79,1,45,obj01.png,obj06.png
79,1,46,obj20.png,obj11.png
79,1,47,obj06.png,obj00.png
79,1,48,obj02.png,obj03.png
79,1,49,obj04.png,obj14.png
79,1,50,obj01.png,obj05.png
79,1,51,obj00.png,obj04.png
79,1,52,obj09.png,obj05.png
79,1,53,obj05.png,obj03.png
79,1,54,obj12.png,obj01.png
79,1,55,obj12.png,obj07.png
79,1,56,obj11.png,obj05.png
79,1,57,obj09.png,obj14.png
79,1,58,obj04.png,obj11.png
79,1,59,obj03.png,obj06.png
79,1,60,obj07.png,obj01.png
79,1,61,obj11.png,obj13.png
79,1,62,obj02.png,obj01.png
79,1,63,obj06.png,obj05.png
79,1,64,obj04.png,obj07.png
79,1,65,obj14.png,obj11.png
79,1,66,obj01.png,obj09.png
79,1,67,obj06.png,obj04.png
79,1,68,obj06.png,obj09.png
79,1,69,obj05.png,obj04.png
79,1,70,obj02.png,obj14.png
79,1,71,obj11.png,obj02.png
79,1,72,obj09.png,obj00.png
79,1,73,obj02.png,obj13.png
79,1,74,obj05.png,obj00.png
79,1,75,obj06.png,obj02.png
79,1,76,obj20.png,obj01.png
79,1,77,obj07.png,obj06.png
79,1,78,obj13.png,obj03.png
79,1,79,obj06.png,obj11.png
79,1,80,obj14.png,obj12.png
79,1,81,obj02.png,obj00.png
79,1,82,obj09.png,obj03.png
79,1,83,obj02.png,obj05.png
79,1,84,obj06.png,obj13.png
79,1,85,obj20.png,obj13.png
79,1,86,obj00.png,obj01.png
79,1,87,obj12.png,obj00.png
79,1,88,obj13.png,obj04.png
79,1,89,obj20.png,obj00.png
79,1,90,obj01.png,obj14.png
79,1,91,obj20.png,obj02.png
