Participant,Block,Trial,StimLeft,StimRight
1,1,1,obj02.png,obj00.png
1,1,2,obj14.png,obj05.png
1,1,3,obj06.png,obj00.png
1,1,4,obj12.png,obj09.png
1,1,5,obj05.png,obj06.png
1,1,6,obj03.png,obj00.png
1,1,7,obj04.png,obj14.png
1,1,8,obj20.png,obj14.png
1,1,9,obj09.png,obj04.png
1,1,10,obj11.png,obj03.png
1,1,11,obj02.png,obj14.png
1,1,12,obj20.png,obj00.png
1,1,13,obj07.png,obj09.png
1,1,14,obj12.png,obj04.png
1,1,15,obj09.png,obj03.png
1,1,16,obj06.png,obj04.png
1,1,17,obj11.png,obj06.png
1,1,18,obj02.png,obj01.png
1,1,19,obj20.png,obj11.png
1,1,20,obj09.png,obj13.png
1,1,21,obj06.png,obj03.png
1,1,22,obj09.png,obj14.png
1,1,23,obj14.png,obj03.png
1,1,24,obj01.png,obj00.png
1,1,25,obj14.png,obj11.png
1,1,26,obj12.png,obj06.png
1,1,27,obj03.png,obj05.png
1,1,28,obj12.png,obj14.png
1,1,29,obj07.png,obj04.png
1,1,30,obj20.png,obj07.png
1,1,31,obj20.png,obj12.png
1,1,32,obj00.png,obj09.png
1,1,33,obj13.png,obj20.png
1,1,34,obj04.png,obj00.png
1,1,35,obj01.png,obj11.png
1,1,36,obj01.png,obj07.png
1,1,37,obj06.png,obj02.png
1,1,38,obj06.png,obj07.png
1,1,39,obj14.png,obj07.png
1,1,40,obj13.png,obj03.png
1,1,41,obj01.png,obj12.png
1,1,42,obj05.png,obj20.png
1,1,43,obj05.png,obj09.png
1,1,44,obj03.png,obj20.png
1,1,45,obj13.png,obj11.png
1,1,46,obj12.png,obj13.png
1,1,47,obj11.png,obj04.png
1,1,48,obj05.png,obj07.png
1,1,49,obj06.png,obj01.png
1,1,50,obj02.png,obj03.png
1,1,51,obj12.png,obj07.png
1,1,52,obj06.png,obj14.png
1,1,53,obj20.png,obj06.png
1,1,54,obj01.png,obj04.png
1,1,55,obj14.png,obj13.png
1,1,56,obj03.png,obj12.png
1,1,57,obj20.png,obj01.png
1,1,58,obj13.png,obj05.png
1,1,59,obj02.png,obj09.png
1,1,60,obj13.png,obj06.png
1,1,61,obj12.png,obj00.png
1,1,62,obj09.png,obj01.png
1,1,63,obj11.png,obj12.png
1,1,64,obj11.png,obj07.png
1,1,65,obj00.png,obj05.png
1,1,66,obj13.png,obj07.png
1,1,67,obj04.png,obj20.png
1,1,68,obj03.png,obj07.png
1,1,69,obj04.png,obj05.png
1,1,70,obj11.png,obj05.png
1,1,71,obj01.png,obj05.png
1,1,72,obj12.png,obj02.png
1,1,73,obj01.png,obj13.png
1,1,74,obj11.png,obj02.png
1,1,75,obj00.png,obj14.png
1,1,76,obj02.png,obj04.png
1,1,77,obj02.png,obj13.png
1,1,78,obj00.png,obj07.png
1,1,79,obj02.png,obj20.png
1,1,80,obj01.png,obj14.png
1,1,81,obj00.png,obj13.png
1,1,82,obj12.png,obj05.png
1,1,83,obj09.png,obj20.png
1,1,84,obj06.png,obj09.png
1,1,85,obj13.png,obj04.png
1,1,86,obj07.png,obj02.png
1,1,87,obj03.png,obj01.png
1,1,88,obj03.png,obj04.png
1,1,89,obj09.png,obj11.png
1,1,90,obj05.png,obj02.png
1,1,91,obj11.png,obj00.png
