Participant,Block,Trial,StimLeft,StimRight
100,1,1,obj03.png,obj11.png
100,1,2,obj20.png,obj06.png
100,1,3,obj04.png,obj06.png
100,1,4,obj14.png,obj02.png
100,1,5,obj00.png,obj07.png
100,1,6,obj06.png,obj02.png
100,1,7,obj12.png,obj07.png
100,1,8,obj13.png,obj06.png
100,1,9,obj12.png,obj04.png
100,1,10,obj20.png,obj13.png
100,1,11,obj13.png,obj12.png
100,1,12,obj20.png,obj14.png
100,1,13,obj02.png,obj13.png
100,1,14,obj00.png,obj04.png
100,1,15,obj11.png,obj02.png
100,1,16,obj04.png,obj07.png
100,1,17,obj11.png,obj01.png
100,1,18,obj00.png,obj14.png
100,1,19,obj06.png,obj11.png
100,1,20,obj00.png,obj01.png
100,1,21,obj03.png,obj00.png
100,1,22,obj04.png,obj14.png
100,1,23,obj04.png,obj13.png
100,1,24,obj03.png,obj20.png
100,1,25,obj12.png,obj09.png
100,1,26,obj03.png,obj09.png
100,1,27,obj03.png,obj05.png
100,1,28,obj05.png,obj20.png
100,1,29,obj11.png,obj14.png
100,1,30,obj00.png,obj11.png
100,1,31,obj01.png,obj06.png
100,1,32,obj02.png,obj09.png
100,1,33,obj09.png,obj20.png
100,1,34,obj14.png,obj07.png
100,1,35,obj20.png,obj11.png
100,1,36,obj03.png,obj13.png
100,1,37,obj01.png,obj20.png
100,1,38,obj20.png,obj07.png
100,1,39,obj07.png,obj02.png
100,1,40,obj11.png,obj13.png
100,1,41,obj20.png,obj12.png
100,1,42,obj02.png,obj04.png
100,1,43,obj13.png,obj05.png
100,1,44,obj01.png,obj02.png
100,1,45,obj04.png,obj01.png
100,1,46,obj11.png,obj09.png
100,1,47,obj03.png,obj14.png
100,1,48,obj07.png,obj13.png
100,1,49,obj13.png,obj09.png
100,1,50,obj14.png,obj05.png
100,1,51,obj14.png,obj09.png
100,1,52,obj03.png,obj04.png
100,1,53,obj13.png,obj00.png
100,1,54,obj01.png,obj05.png
100,1,55,obj09.png,obj06.png
100,1,56,obj12.png,obj06.png
100,1,57,obj02.png,obj03.png
100,1,58,obj06.png,obj07.png
100,1,59,obj01.png,obj07.png
100,1,60,obj09.png,obj00.png
100,1,61,obj12.png,obj02.png
100,1,62,obj11.png,obj05.png
100,1,63,obj00.png,obj02.png
100,1,64,obj05.png,obj06.png
100,1,65,obj04.png,obj11.png
100,1,66,obj14.png,obj12.png
100,1,67,obj11.png,obj12.png
100,1,68,obj05.png,obj00.png
100,1,69,obj06.png,obj03.png
100,1,70,obj12.png,obj01.png
100,1,71,obj05.png,obj02.png
100,1,72,obj12.png,obj03.png
100,1,73,obj09.png,obj04.png
100,1,74,obj05.png,obj09.png
100,1,75,obj20.png,obj04.png
100,1,76,obj05.png,obj07.png
100,1,77,obj20.png,obj00.png
100,1,78,obj01.png,obj09.png
100,1,79,obj14.png,obj06.png
100,1,80,obj12.png,obj00.png
100,1,81,obj07.png,obj09.png
100,1,82,obj01.png,obj13.png
100,1,83,obj03.png,obj07.png
100,1,84,obj03.png,obj01.png
100,1,85,obj20.png,obj02.png
100,1,86,obj06.png,obj00.png
100,1,87,obj04.png,obj05.png
100,1,88,obj14.png,obj01.png
100,1,89,obj14.png,obj13.png
100,1,90,obj11.png,obj07.png
100,1,91,obj12.png,obj05.png
