Participant,Block,Trial,StimLeft,StimRight
64,1,1,obj12.png,obj11.png
64,1,2,obj00.png,obj09.png
64,1,3,obj20.png,obj05.png
64,1,4,obj13.png,obj20.png
64,1,5,obj01.png,obj14.png
64,1,6,obj00.png,obj07.png
64,1,7,obj09.png,obj20.png
64,1,8,obj01.png,obj09.png
64,1,9,obj07.png,obj12.png
64,1,10,obj09.png,obj13.png
64,1,11,obj01.png,obj06.png
64,1,12,obj20.png,obj04.png
64,1,13,obj03.png,obj11.png
64,1,14,obj03.png,obj05.png
64,1,15,obj07.png,obj01.png
64,1,16,obj00.png,obj03.png
64,1,17,obj02.png,obj13.png
64,1,18,obj04.png,obj07.png
64,1,19,obj04.png,obj01.png
64,1,20,obj14.png,obj04.png
64,1,21,obj05.png,obj09.png
64,1,22,obj06.png,obj09.png
64,1,23,obj09.png,obj02.png
64,1,24,obj13.png,obj06.png
64,1,25,obj05.png,obj00.png
64,1,26,obj05.png,obj14.png
64,1,27,obj12.png,obj09.png
64,1,28,obj07.png,obj03.png
64,1,29,obj20.png,obj03.png
64,1,30,obj06.png,obj20.png
64,1,31,obj07.png,obj09.png
64,1,32,obj02.png,obj14.png
64,1,33,obj01.png,obj02.png
64,1,34,obj01.png,obj11.png
64,1,35,obj14.png,obj13.png
64,1,36,obj04.png,obj13.png
64,1,37,obj07.png,obj20.png
64,1,38,obj00.png,obj20.png
64,1,39,obj05.png,obj12.png
64,1,40,obj00.png,obj14.png
64,1,41,obj20.png,obj14.png
64,1,42,obj00.png,obj12.png
64,1,43,obj00.png,obj01.png
64,1,44,obj14.png,obj06.png
64,1,45,obj11.png,obj00.png
64,1,46,obj06.png,obj07.png
64,1,47,obj02.png,obj00.png
64,1,48,obj14.png,obj11.png
64,1,49,obj13.png,obj05.png
64,1,50,obj01.png,obj03.png
64,1,51,obj06.png,obj05.png
64,1,52,obj03.png,obj14.png
64,1,53,obj06.png,obj00.png
64,1,54,obj11.png,obj07.png
64,1,55,obj05.png,obj07.png
64,1,56,obj02.png,obj20.png
64,1,57,obj02.png,obj07.png
64,1,58,obj07.png,obj13.png
64,1,59,obj11.png,obj04.png
64,1,60,obj05.png,obj11.png
64,1,61,obj12.png,obj04.png
64,1,62,obj02.png,obj05.png
64,1,63,obj11.png,obj09.png
64,1,64,obj20.png,obj11.png
64,1,65,obj13.png,obj12.png
64,1,66,obj03.png,obj09.png
64,1,67,obj00.png,obj13.png
64,1,68,obj12.png,obj06.png
64,1,69,obj01.png,obj13.png
64,1,70,obj13.png,obj03.png
64,1,71,obj02.png,obj03.png
64,1,72,obj12.png,obj20.png
64,1,73,obj12.png,obj14.png
64,1,74,obj02.png,obj12.png
64,1,75,obj03.png,obj12.png
64,1,76,obj13.png,obj11.png
64,1,77,obj06.png,obj03.png
64,1,78,obj09.png,obj14.png
64,1,79,obj02.png,obj04.png
64,1,80,obj06.png,obj11.png
64,1,81,obj02.png,obj11.png
64,1,82,obj01.png,obj12.png
64,1,83,obj20.png,obj01.png
64,1,84,obj04.png,obj06.png
64,1,85,obj14.png,obj07.png
64,1,86,obj04.png,obj00.png
64,1,87,obj05.png,obj04.png
64,1,88,obj09.png,obj04.png
64,1,89,obj06.png,obj02.png
64,1,90,obj01.png,obj05.png
64,1,91,obj03.png,obj04.png
