Participant,Block,Trial,StimLeft,StimRight
74,1,1,obj11.png,obj06.png
74,1,2,obj12.png,obj06.png
74,1,3,obj09.png,obj12.png
74,1,4,obj11.png,obj01.png
74,1,5,obj05.png,obj07.png
74,1,6,obj09.png,obj06.png
74,1,7,obj07.png,obj06.png
74,1,8,obj05.png,obj02.png
74,1,9,obj12.png,obj03.png
74,1,10,obj01.png,obj20.png
74,1,11,obj04.png,obj09.png
74,1,12,obj04.png,obj02.png
74,1,13,obj00.png,obj07.png
74,1,14,obj14.png,obj01.png
74,1,15,obj07.png,obj02.png
74,1,16,obj14.png,obj03.png
74,1,17,obj13.png,obj07.png
74,1,18,obj20.png,obj05.png
74,1,19,obj11.png,obj07.png
74,1,20,obj01.png,obj09.png
74,1,21,obj13.png,obj12.png
74,1,22,obj13.png,obj03.png
74,1,23,obj05.png,obj01.png
74,1,24,obj04.png,obj03.png
74,1,25,obj09.png,obj14.png
74,1,26,obj20.png,obj13.png
74,1,27,obj14.png,obj04.png
74,1,28,obj04.png,obj12.png
74,1,29,obj20.png,obj03.png
74,1,30,obj11.png,obj04.png
74,1,31,obj03.png,obj01.png
74,1,32,obj01.png,obj06.png
74,1,33,obj04.png,obj20.png
74,1,34,obj04.png,obj05.png
74,1,35,obj14.png,obj11.png
74,1,36,obj11.png,obj13.png
74,1,37,obj04.png,obj00.png
74,1,38,obj03.png,obj07.png
74,1,39,obj05.png,obj11.png
74,1,40,obj12.png,obj11.png
74,1,41,obj14.png,obj06.png
74,1,42,obj00.png,obj20.png
74,1,43,obj04.png,obj06.png
74,1,44,obj11.png,obj02.png
74,1,45,obj09.png,obj13.png
74,1,46,obj01.png,obj12.png
74,1,47,obj12.png,obj14.png
74,1,48,obj05.png,obj09.png
74,1,49,obj11.png,obj00.png
74,1,50,obj20.png,obj11.png
74,1,51,obj14.png,obj20.png
74,1,52,obj20.png,obj06.png
74,1,53,obj00.png,obj14.png
74,1,54,obj09.png,obj03.png
74,1,55,obj01.png,obj04.png
74,1,56,obj07.png,obj14.png
74,1,57,obj02.png,obj13.png
74,1,58,obj07.png,obj12.png
74,1,59,obj05.png,obj00.png
74,1,60,obj03.png,obj11.png
74,1,61,obj20.png,obj07.png
74,1,62,obj04.png,obj13.png
74,1,63,obj02.png,obj06.png
74,1,64,obj20.png,obj02.png
74,1,65,obj13.png,obj05.png
74,1,66,obj11.png,obj09.png
74,1,67,obj00.png,obj12.png
74,1,68,obj05.png,obj06.png
74,1,69,obj14.png,obj13.png
74,1,70,obj07.png,obj09.png
74,1,71,obj02.png,obj12.png
74,1,72,obj20.png,obj12.png
74,1,73,obj05.png,obj14.png
74,1,74,obj13.png,obj06.png
74,1,75,obj05.png,obj03.png
74,1,76,obj13.png,obj01.png
74,1,77,obj20.png,obj09.png
74,1,78,obj03.png,obj00.png
74,1,79,obj01.png,obj02.png
74,1,80,obj00.png,obj06.png
74,1,81,obj02.png,obj09.png
74,1,82,obj03.png,obj06.png
74,1,83,obj00.png,obj02.png
74,1,84,obj04.png,obj07.png
74,1,85,obj07.png,obj01.png
74,1,86,obj01.png,obj00.png
74,1,87,obj12.png,obj05.png
74,1,88,obj00.png,obj13.png
74,1,89,obj00.png,obj09.png
74,1,90,obj14.png,obj02.png
74,1,91,obj03.png,obj02.png
