Participant,Block,Trial,StimLeft,StimRight
32,1,1,obj09.png,obj12.png
32,1,2,obj01.png,obj14.png
32,1,3,obj13.png,obj05.png
32,1,4,obj14.png,obj06.png
32,1,5,obj13.png,obj14.png
32,1,6,obj09.png,obj05.png
32,1,7,obj01.png,obj09.png
32,1,8,obj01.png,obj11.png
32,1,9,obj07.png,obj02.png
32,1,10,obj02.png,obj14.png
32,1,11,obj13.png,obj06.png
32,1,12,obj09.png,obj14.png
32,1,13,obj05.png,obj20.png
32,1,14,obj11.png,obj14.png
32,1,15,obj06.png,obj20.png
32,1,16,obj13.png,obj20.png
32,1,17,obj11.png,obj05.png
32,1,18,obj07.png,obj01.png
32,1,19,obj06.png,obj09.png
32,1,20,obj00.png,obj05.png
32,1,21,obj04.png,obj03.png
32,1,22,obj02.png,obj05.png
32,1,23,obj02.png,obj03.png
32,1,24,obj12.png,obj00.png
32,1,25,obj01.png,obj05.png
32,1,26,obj20.png,obj04.png
32,1,27,obj07.png,obj12.png
32,1,28,obj06.png,obj03.png
32,1,29,obj04.png,obj11.png
32,1,30,obj04.png,obj00.png
32,1,31,obj03.png,obj12.png
32,1,32,obj11.png,obj09.png
32,1,33,obj20.png,obj12.png
32,1,34,obj20.png,obj09.png
32,1,35,obj13.png,obj03.png
32,1,36,obj00.png,obj03.png
32,1,37,obj04.png,obj14.png
32,1,38,obj03.png,obj14.png
32,1,39,obj00.png,obj07.png
32,1,40,obj03.png,obj20.png
32,1,41,obj02.png,obj04.png
32,1,42,obj20.png,obj07.png
32,1,43,obj12.png,obj05.png
32,1,44,obj05.png,obj04.png
32,1,45,obj02.png,obj09.png
32,1,46,obj03.png,obj07.png
32,1,47,obj12.png,obj04.png
32,1,48,obj04.png,obj13.png
32,1,49,obj11.png,obj13.png
32,1,50,obj09.png,obj00.png
32,1,51,obj13.png,obj07.png
32,1,52,obj06.png,obj07.png
32,1,53,obj06.png,obj05.png
32,1,54,obj13.png,obj01.png
32,1,55,obj09.png,obj13.png
32,1,56,obj09.png,obj03.png
32,1,57,obj01.png,obj00.png
32,1,58,obj06.png,obj11.png
32,1,59,obj20.png,obj14.png
32,1,60,obj02.png,obj20.png
32,1,61,obj00.png,obj13.png
32,1,62,obj01.png,obj04.png
32,1,63,obj11.png,obj20.png
32,1,64,obj11.png,obj02.png
32,1,65,obj05.png,obj14.png
32,1,66,obj02.png,obj00.png
32,1,67,obj12.png,obj01.png
32,1,68,obj11.png,obj07.png
32,1,69,obj09.png,obj07.png
32,1,70,obj06.png,obj04.png
32,1,71,obj01.png,obj03.png
32,1,72,obj02.png,obj12.png
32,1,73,obj11.png,obj03.png
32,1,74,obj06.png,obj00.png
32,1,75,obj01.png,obj06.png
32,1,76,obj01.png,obj20.png
32,1,77,obj11.png,obj12.png
32,1,78,obj13.png,obj12.png
32,1,79,obj11.png,obj00.png
32,1,80,obj12.png,obj06.png
32,1,81,obj01.png,obj02.png
32,1,82,obj14.png,obj00.png
32,1,83,obj07.png,obj05.png
32,1,84,obj14.png,obj12.png
32,1,85,obj07.png,obj04.png
32,1,86,obj03.png,obj05.png
32,1,87,obj07.png,obj14.png
32,1,88,obj20.png,obj00.png
32,1,89,obj02.png,obj06.png
32,1,90,obj09.png,obj04.png
32,1,91,obj02.png,obj13.png
